date,year,week,hour,dayOfMonth,day_x_hour,lagged_revenue_D_1,lagged_revenue_H_1,holiday_mean_encoded,current_weather_component_1,current_weather_component_2,weather_diff_to_exp_component_1,coronaImpact,revenue
2018-10-08 12:00:00,2018,41,12,8,112,1980.2,177.72000000000006,177.72000000000006,0.4936309145012669,0.4637684483027618,0.388690105019658,1.0,284.1499999999999
2018-10-08 13:00:00,2018,41,13,8,113,1980.2,267.73,267.73,0.5095385725188887,0.4392161445662987,0.3832893613536683,1.0,102.48000000000002
2018-10-08 14:00:00,2018,41,14,8,114,1980.2,156.9,156.89999999999998,0.5175341791346283,0.4158678995546702,0.3745039649987281,1.0,119.01
2018-10-08 15:00:00,2018,41,15,8,115,1980.2,95.47999999999998,95.48,0.5178735736832059,0.3897978744944343,0.3599616078616257,1.0,62.620000000000005
2018-10-08 16:00:00,2018,41,16,8,116,1980.2,161.99000000000004,161.99,0.5610905541358142,0.2067440911901949,0.3749552742653989,1.0,129.42999999999998
2018-10-08 17:00:00,2018,41,17,8,117,1980.2,151.42000000000002,151.42000000000002,0.593291640703992,0.0243986787203588,0.383162590888254,1.0,30.75
2018-10-08 18:00:00,2018,41,18,8,118,1980.2,277.02000000000004,277.02000000000004,0.6358609695261064,-0.1584256616187411,0.4013069991737826,1.0,425.42
2018-10-08 19:00:00,2018,41,19,8,119,1980.2,311.54999999999995,311.54999999999995,0.6196654666374115,-0.1524673926717753,0.3887338369694191,1.0,611.4200000000001
2018-10-08 20:00:00,2018,41,20,8,120,1980.2,310.7999999999999,310.7999999999999,0.6135224510021132,-0.1397192445943723,0.3861802546360933,1.0,411.7299999999999
2018-10-08 21:00:00,2018,41,21,8,121,1980.2,42.16,42.15999999999999,0.5973269481134185,-0.1337609756474063,0.3735316403083379,1.0,134.83
2018-10-08 22:00:00,2018,41,22,8,122,1980.2,27.43,27.43,0.6045371176656923,-0.1604261947141758,0.3910713201467561,1.0,12.27
2018-10-09 12:00:00,2018,41,12,9,212,2764.15,166.45000000000002,166.45000000000002,-0.1251893306703729,0.1006688504354819,-0.1391532564466806,1.0,175.19
2018-10-09 13:00:00,2018,41,13,9,213,2764.15,109.43,109.43,-0.1121707863674,0.10440800043607,-0.1365089967717452,1.0,103.83
2018-10-09 14:00:00,2018,41,14,9,214,2764.15,90.55999999999996,90.56,-0.1025039360374586,0.1057166840813362,-0.1404610839180393,1.0,285.5400000000001
2018-10-09 15:00:00,2018,41,15,9,215,2764.15,48.17,48.17,-0.1041488123072579,0.0950003210098408,-0.1505946853125228,1.0,44.46
2018-10-09 16:00:00,2018,41,16,9,216,2764.15,32.79,32.79,-0.1086823184303399,0.0293624209473957,-0.1371163979944869,1.0,10.88
2018-10-09 17:00:00,2018,41,17,9,217,2764.15,51.07,51.06999999999999,-0.1183170978991706,-0.0471942275648765,-0.1302055227908352,1.0,209.26
